"survey_date","locality","village","grid_name","grid_number","plot","plot_number","square","dead_logs","tree_circumference","tree_dbh","tree_height","crown_distance_length","crown_distance_width","liana_number","herbaceous_height","herbaceous_cover","canopy_cover","observation","season"
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"90x91x101x102",NA,4,2,"72","22.929936305732483",10,2,2,6,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,1,1,"19","6.0509554140127388",6,2,2,1,"0.2",20,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,2,0,"41","13.057324840764331",9,4,3,1,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,2,0,"20","6.3694267515923562",6,3,2,1,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,2,0,"21","6.6878980891719744",6,1,0.5,1,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,2,0,"20","6.3694267515923562",6,3,2,1,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,2,0,"24","7.6433121019108281",7,2,1,1,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,2,0,"66","21.019108280254777",12,7,6,1,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,2,0,"85","27.070063694267514",11,5,4,1,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,3,0,"36","11.464968152866241",9,4,4,6,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,3,0,"74","23.566878980891719",8,6,5,6,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,3,0,"20","6.3694267515923562",6,2,2,6,NA,NA,60,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"97x98x108x109",NA,4,0,NA,NA,NA,NA,NA,2,"0.2",20,60,"small trees < 5 cm dbh abundant around",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,1,1,"18","5.7324840764331206",8,3,2,8,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,1,1,"29","9.2356687898089174",8,4,3,8,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,1,1,"34","10.828025477707007",8,3,2,8,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,1,1,"53","16.878980891719745",9,1,1,8,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,1,1,"34","10.828025477707007",7,2,1,8,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,1,1,"57","18.152866242038215",10,5,4,8,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,2,1,"24","7.6433121019108281",6,3,2,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,2,1,"20","6.3694267515923562",8,2,2,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,2,1,"91","28.980891719745223",12,6,5,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,3,0,"19","6.0509554140127388",6,3,2,4,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,3,0,"18","5.7324840764331206",5,1.5,1,4,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,4,0,"51","16.242038216560509",9,1,1,7,NA,NA,10,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,4,0,"55","17.515923566878982",10,2,1,7,NA,NA,10,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,4,0,"31","9.872611464968152",7,4,3,7,NA,NA,10,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,4,0,"22","7.0063694267515917",7,3,2,7,NA,NA,10,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,4,0,"18","5.7324840764331206",4,1,1,7,NA,NA,10,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,4,0,"26","8.2802547770700627",6,3,3,7,NA,NA,10,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 1 to 2",NA,4,0,"50","15.923566878980891",10,5,4,7,NA,NA,10,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,1,2,"19","6.0509554140127388",4,2,1,9,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,1,2,"58","18.471337579617835",8,5,4,9,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,1,2,"33","10.509554140127388",7,4,3,9,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,2,0,"42","13.375796178343949",7,4,3,9,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,2,0,"23","7.3248407643312099",7,2,2,9,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,2,0,"37","11.783439490445859",9,3,3,9,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,2,0,"44","14.012738853503183",8,4,3,9,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,2,0,"31","9.872611464968152",6,3,2,9,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,3,2,"24","7.6433121019108281",3,5,3,11,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,3,2,"51","16.242038216560509",9,1,1,11,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,4,0,"34","10.828025477707007",8,3,3,10,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,4,0,"21","6.6878980891719744",7,2,2,10,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,4,0,"43","13.694267515923567",7,1.5,1,10,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,4,0,"41","13.057324840764331",9,3,2,10,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,4,0,"20","6.3694267515923562",5,4,1,10,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 5 to 6",NA,4,0,"48","15.286624203821656",9,3,2,10,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,1,0,"23","7.3248407643312099",5,1,0.5,5,NA,NA,0,"1 Cyathea of 1 m high in the square",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,1,0,"35","11.146496815286623",9,2,2,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,2,0,NA,NA,NA,NA,NA,1,"1",60,0,"1 Ravenala madagascariensis of 12 m high in the square",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,3,0,"20","6.3694267515923562",5,2,2,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,3,0,"21","6.6878980891719744",6,3,2,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,3,0,"20","6.3694267515923562",7,2,1,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,3,0,"77","24.522292993630572",12,7,6,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,3,0,"20","6.3694267515923562",7,2,2,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,3,0,"38","12.101910828025478",11,5,4,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,3,0,"63","20.063694267515924",12,6,5,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,3,0,"59","18.789808917197451",11,3,3,5,NA,NA,40,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 7, 10 to 11",NA,4,2,"24","7.6433121019108281",4,4,3,6,"0.5",40,10,"1 Ravenala madagascariensis of 11 m high in the square",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,1,3,"28","8.9171974522292992",8,3,2,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,1,3,"31","9.872611464968152",8,3,2,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,1,3,"21","6.6878980891719744",4,3,2,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,1,3,"32","10.19108280254777",10,2,1,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,1,3,"23","7.3248407643312099",5,4,3,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,2,1,"29","9.2356687898089174",7,2,1,4,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,2,1,"21","6.6878980891719744",5,4,3,4,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,2,1,"21","6.6878980891719744",7,3,2,4,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,2,1,"21","6.6878980891719744",7,4,3,4,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,2,1,"37","11.783439490445859",10,4,3,4,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,3,1,"18","5.7324840764331206",6,2,2,12,NA,NA,5,"lianas abundant around",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,3,1,"60","19.108280254777068",11,6,4,12,NA,NA,5,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,3,1,"24","7.6433121019108281",5,1,1,12,NA,NA,5,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,3,1,"23","7.3248407643312099",6,2,0.5,12,NA,NA,5,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,3,1,"36","11.464968152866241",10,5,3,12,NA,NA,5,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,3,1,"26","8.2802547770700627",7,4,3,12,NA,NA,5,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,3,1,"24","7.6433121019108281",4,1,1,12,NA,NA,5,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,4,0,"31","9.872611464968152",9,3,3,10,NA,NA,25,"lianas abundant around",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 1 to 2",NA,4,0,"179","57.00636942675159",13,4,3,10,NA,NA,25,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,1,0,"21","6.6878980891719744",5,5,3,2,"0.5",30,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,2,2,"49","15.605095541401273",7,6,5,13,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,2,2,"44","14.012738853503183",8,4,3,13,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,3,1,"32","10.19108280254777",7,3,2,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,3,1,"20","6.3694267515923562",6,3,2,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,3,1,"18","5.7324840764331206",5,2,1,5,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,4,1,"27","8.598726114649681",6,4,3,8,NA,NA,0,"1 Ravenala madagascariensis of 1 m high in the square",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,4,1,"22","7.0063694267515917",5,2,1,8,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,4,1,"27","8.598726114649681",6,2,2,8,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 5 to 6",NA,4,1,"51","16.242038216560509",8,4,3,8,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,1,1,"28","8.9171974522292992",8,6,2,6,NA,NA,50,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,1,1,"17","5.4140127388535033",7,2,1,6,NA,NA,50,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,1,1,"18","5.7324840764331206",5,2,1,6,NA,NA,50,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,1,1,"61","19.426751592356688",9,7,6,6,NA,NA,50,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,1,1,"92","29.29936305732484",13,8,7,6,NA,NA,50,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,1,1,"24","7.6433121019108281",7,2,2,6,NA,NA,50,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,1,1,"23","7.3248407643312099",7,3,2,6,NA,NA,50,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,1,1,"33","10.509554140127388",11,4,3,6,NA,NA,50,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,2,4,"19","6.0509554140127388",7,2,1,8,NA,NA,0,"lianas abundant around",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,2,4,"36","11.464968152866241",8,3,3,8,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,2,4,"17","5.4140127388535033",6,4,3,8,NA,NA,0,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,3,1,"23, 33","7.3, 10.5",8,4,3,9,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,3,1,"25","7.9617834394904454",8,5,4,9,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,3,1,"23","7.3248407643312099",6,NA,NA,9,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,3,1,"20","6.3694267515923562",5,2,1,9,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,3,1,"22","7.0063694267515917",6,NA,NA,9,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,3,1,"20","6.3694267515923562",7,1,1,9,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,3,1,"18","5.7324840764331206",5,1,1,9,NA,NA,30,NA,1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,4,1,"54","17.197452229299362",9,5,4,7,NA,NA,0,"lianas abundant around",1
"2019-11-05","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Primary forest",4,"Pitfall 8, 10 to 11",NA,4,1,"34","10.828025477707007",6,1,0.5,7,NA,NA,0,NA,1
"2019-11-17","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Rice field",5,"13x14x24x25",NA,1,0,NA,NA,NA,NA,NA,0,"0.3",90,0,"rice field, young seeds on rice plants",1
"2019-11-17","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Rice field",5,"13x14x24x25",NA,2,0,NA,NA,NA,NA,NA,0,"0.4",90,0,"rice field, young seeds on rice plants",1
"2019-11-17","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Rice field",5,"13x14x24x25",NA,3,0,NA,NA,NA,NA,NA,0,"0.4",90,0,"rice field, young seeds on rice plants",1
"2019-11-17","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Rice field",5,"13x14x24x25",NA,4,0,NA,NA,NA,NA,NA,0,"0.4",90,0,"rice field, young seeds on rice plants",1
"2019-11-17","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Rice field",5,"20x21x31x32",NA,1,0,NA,NA,NA,NA,NA,0,"0 to 1",95,0,"dry rice field, no rice plants",1
"2019-11-17","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Rice field",5,"20x21x31x32",NA,2,1,NA,NA,NA,NA,NA,1,"0 to 2",70,0,"edge of rice fields, dominated by Aframomum of 2 m high and Clidemia hirta of 1 m high",1
"2019-11-17","Madagascar, Region SAVA, District Sambava, Commune Rurale Maroambihy, Fokontany Mandena","Mandena","Rice field",5,"20x21x31x32",NA,3,0,NA,NA,NA,NA,NA,0,"0 to 2",95,0,"edge of rice fields",1
